0.38,0.81,-0.07,138.37,-32.65,36.01,-0.00,132606869
0.38,0.68,0.05,151.31,-34.61,43.40,-0.00,132616651
0.35,0.68,0.15,166.87,-35.95,55.97,-0.00,132621330
0.26,0.69,0.10,177.43,-37.17,74.89,-0.00,132631121
0.22,0.69,0.12,180.36,-40.04,93.75,-0.00,132640967
0.22,0.69,0.12,172.24,-36.74,111.08,-0.00,132649628
0.03,-0.53,0.20,148.19,67.63,-76.29,-0.00,133209048
0.03,-0.53,0.20,148.19,67.63,-76.29,-0.00,133216912
0.07,-0.50,0.27,150.82,74.65,-89.60,-0.00,133226671
0.33,-0.57,0.33,146.85,74.83,-100.16,-0.00,133236462
0.30,-0.32,0.54,136.78,68.73,-95.58,-0.00,133246266
0.48,-0.07,0.53,112.43,41.87,-65.19,-0.00,133250947
0.62,0.02,0.57,67.87,35.95,-36.50,-0.00,133260611
0.57,0.25,0.50,36.19,28.69,-19.53,-0.00,133270206
0.57,0.25,0.50,36.19,28.69,-19.53,-0.00,133278054
0.57,0.47,0.42,11.66,17.76,-2.26,-0.00,133287806
0.63,0.49,0.23,-2.62,4.94,16.72,-0.00,133297601
0.54,0.69,0.21,-2.14,-2.81,32.35,-0.00,133307377
0.81,0.98,0.07,10.19,-15.56,56.70,-0.00,133312074
0.90,1.27,0.04,21.06,-17.21,74.95,-0.00,133321873
0.88,1.35,-0.07,28.44,-17.82,93.57,-0.00,133331683
0.88,1.35,-0.07,37.96,-12.51,112.61,-0.00,133340338
0.59,1.25,-0.09,37.96,-12.51,112.61,-0.00,133349161
0.30,1.33,0.14,52.49,-0.12,125.12,-0.00,133358917
0.24,1.38,0.18,92.47,22.03,130.80,-0.00,133368759
0.20,1.35,0.39,107.54,21.79,126.28,-0.00,133378557
0.04,1.42,0.75,125.31,14.28,120.54,-0.00,133383241
0.02,0.92,0.89,128.17,1.28,115.17,-0.00,133393029
0.03,0.92,0.99,114.87,-15.14,102.11,-0.00,133402813
0.03,0.92,0.99,101.62,-35.64,87.89,-0.00,133411431
-0.05,1.23,0.90,101.62,-35.64,87.89,-0.00,133420260
-0.19,1.31,0.80,95.40,-49.38,89.84,-0.00,133430032
-0.36,1.39,0.77,100.89,-42.79,99.43,-0.00,133439869
-0.52,1.34,0.80,97.90,-35.83,117.13,-0.00,133449659
-0.53,1.22,0.74,87.89,-27.71,139.10,-0.00,133454364
-0.63,1.14,0.93,72.14,-22.71,163.64,-0.00,133464219
-0.98,1.08,0.91,53.77,-23.38,194.58,-0.00,133473933
-1.22,1.02,0.86,35.40,-24.54,222.47,-0.00,133483543
-1.42,1.02,0.89,30.21,-22.64,237.49,-0.00,133493304
-1.60,0.94,0.75,11.90,-6.47,244.87,-0.00,133503102
-1.86,0.96,0.70,11.90,-6.47,244.87,-0.00,133511769
-2.03,0.99,0.75,4.03,0.49,253.36,-0.00,133521494
-2.17,0.97,0.69,-9.64,5.92,258.67,-0.00,133531299
-2.28,0.84,0.66,-23.80,19.23,258.67,-0.00,133541091
-2.39,0.65,0.70,-55.30,39.92,241.46,-0.00,133545804
-2.33,0.36,0.67,-84.23,40.28,216.80,-0.00,133555578
-2.04,0.29,0.47,-137.02,36.74,179.32,-0.00,133565393
-2.04,0.29,0.47,-184.75,31.01,143.25,-0.00,133574016
-1.99,0.33,0.49,-184.75,31.01,143.25,-0.00,133582817
-2.12,0.43,0.37,-232.24,18.43,111.39,-0.00,133592599
-2.11,0.20,0.24,-270.63,-8.42,39.73,-0.00,133602436
-1.37,0.46,0.26,-336.98,-105.41,-8.91,-0.00,133612232
-2.35,0.66,0.55,-416.50,-159.79,-141.97,-0.00,133616956
-1.42,0.48,0.19,-460.27,-196.23,-243.96,-0.00,133626766
-0.57,1.82,0.62,-390.87,-216.31,-267.88,-0.00,133636549
-0.57,1.82,0.62,-241.46,-237.00,-231.02,-0.00,133645192
-0.49,1.64,-0.04,-241.46,-237.00,-231.02,-0.00,133654022
-0.84,1.35,-0.29,-126.71,-191.83,-194.82,-0.00,133663807
-1.33,1.10,0.33,-98.51,-196.53,-185.06,-0.00,133673642
-1.49,0.65,0.04,-66.35,-176.57,-166.08,-0.00,133683440
-1.41,0.47,0.09,-20.26,-142.88,-142.52,-0.00,133688136
-1.26,0.26,0.12,18.31,-128.97,-142.33,-0.00,133697990
-1.40,0.20,0.08,48.65,-117.68,-157.78,-0.00,133707710
-1.32,0.12,0.05,69.40,-107.12,-167.72,-0.00,133717529
-1.30,-0.05,0.02,78.43,-97.84,-172.61,-0.00,133727238
-1.08,-0.21,-0.04,81.36,-86.24,-165.10,-0.00,133737079
-0.64,-0.25,-0.06,86.55,-83.62,-159.79,-0.00,133746767
-0.62,-0.33,0.06,86.55,-83.62,-159.79,-0.00,133755580
-0.53,-0.35,0.23,88.81,-91.86,-162.66,-0.00,133765354
-0.44,-0.30,0.28,87.04,-102.11,-161.99,-0.00,133775175
0.04,-0.22,0.19,72.14,-109.74,-134.83,-0.00,133784972
-0.29,0.04,0.07,52.92,-110.29,-113.71,-0.00,133789681
-0.17,0.06,-0.12,42.79,-106.20,-94.85,-0.00,133799480
-0.14,0.08,-0.22,52.49,-109.01,-72.57,-0.00,133809254
-0.14,0.08,-0.22,71.23,-111.33,-51.21,-0.00,133817875
-0.09,0.19,-0.25,71.23,-111.33,-51.21,-0.00,133826708
-0.08,0.21,-0.40,93.08,-78.67,-20.81,-0.00,133836434
-0.14,0.24,-0.37,135.01,-56.64,1.28,-0.00,133846213
-0.03,0.10,-0.23,131.59,-38.45,30.33,-0.00,133856018
0.10,0.09,-0.26,127.01,-5.86,59.57,-0.00,133860689
0.26,-0.07,-0.25,112.43,27.04,85.39,-0.00,133870469
0.26,-0.07,-0.25,92.41,62.44,105.47,-0.00,133879063
0.20,-0.41,-0.24,92.41,62.44,105.47,-0.00,133887722
-0.08,-0.25,-0.16,52.12,124.57,108.34,-0.00,133897529
-1.15,-0.54,0.23,-52.49,-32.78,-116.21,-0.00,134458810
-1.15,-0.54,0.23,-52.49,-32.78,-116.21,-0.00,134466688
-0.95,-0.52,0.18,-51.21,-49.44,-118.53,-0.00,134476487
-0.71,-0.52,0.11,-54.69,-73.61,-108.76,-0.00,134486278
-0.52,-0.50,0.05,-54.87,-78.06,-111.69,-0.00,134496134
-0.35,-0.55,-0.08,-47.97,-82.21,-121.15,-0.00,134500828
-0.28,-0.55,-0.09,-34.79,-83.86,-130.74,-0.00,134510625
-0.28,-0.55,-0.09,-28.69,-81.36,-139.95,-0.00,134519245
-0.36,-0.58,-0.11,-28.69,-81.36,-139.95,-0.00,134527909
-0.30,-0.66,-0.12,-26.00,-78.43,-150.63,-0.00,134537677
