0.61,0.01,0.37,34.73,57.31,-111.63,-0.00,95763591
0.63,0.05,0.37,26.00,45.53,-80.38,-0.00,95773340
0.68,0.14,0.38,14.40,19.59,-71.66,-0.00,95783146
0.81,0.30,0.45,7.02,3.17,-58.41,-0.00,95792729
0.81,0.30,0.45,7.02,3.17,-58.41,-0.00,95800504
0.89,0.34,0.49,-0.49,-14.53,-44.98,-0.00,95810280
0.93,0.45,0.48,-7.87,-32.84,-33.26,-0.00,95820065
-0.31,0.33,-0.55,16.05,-5.25,-137.82,-0.00,96381440
-0.27,0.31,-0.52,16.05,-5.25,-137.82,-0.00,96390219
-0.18,0.28,-0.45,33.20,17.70,-129.76,-0.00,96394918
-0.14,0.22,-0.34,42.05,27.10,-126.95,-0.00,96404703
-0.10,0.14,-0.27,39.98,34.73,-125.92,-0.00,96414477
-0.09,0.03,-0.35,28.63,36.62,-127.56,-0.00,96424048
-0.09,0.03,-0.35,28.63,36.62,-127.56,-0.00,96431883
-0.05,0.07,-0.41,19.71,42.91,-127.50,-0.00,96441647
-0.00,0.07,-0.49,14.59,51.70,-123.66,-0.00,96451443
0.06,0.10,-0.53,20.32,62.87,-120.24,-0.00,96461218
0.06,0.09,-0.59,55.54,89.23,-114.93,-0.00,96465940
0.11,0.16,-0.62,83.25,100.16,-108.76,-0.00,96475761
0.35,0.20,-0.55,111.88,110.78,-102.97,-0.00,96485516
0.35,0.20,-0.55,138.43,118.90,-98.69,-0.00,96494348
0.40,0.18,-0.47,138.43,118.90,-98.69,-0.00,96503011
0.43,0.14,-0.41,162.90,122.25,-92.53,-0.00,96512801
0.51,0.07,-0.34,183.53,119.45,-76.11,-0.00,96522561
0.56,-0.02,-0.24,191.96,98.14,-67.26,-0.00,96532364
0.67,-0.26,0.06,173.03,79.53,-61.58,-0.00,96537036
0.71,-0.31,0.22,138.92,56.34,-57.68,-0.00,96546843
0.73,-0.22,0.29,88.26,28.69,-45.72,-0.00,96556528
0.73,-0.22,0.29,33.94,-1.34,-32.59,-0.00,96565146
0.67,-0.00,0.26,33.94,-1.34,-32.59,-0.00,96573932
0.55,0.31,0.11,-38.70,-45.04,-7.81,-0.00,96583645
0.39,0.79,-0.08,-51.82,-51.57,4.39,-0.00,96593452
0.38,0.97,-0.13,-51.64,-50.35,15.93,-0.00,96603244
0.43,1.07,-0.24,-42.66,-45.65,26.86,-0.00,96607943
0.52,1.16,-0.27,-27.34,-39.37,34.36,-0.00,96617702
0.52,1.16,-0.27,-11.11,-31.92,39.92,-0.00,96626307
0.59,1.25,-0.33,2.56,-25.88,48.83,-0.00,96635935
0.59,1.23,-0.29,5.86,-16.54,63.11,-0.00,96645556
0.60,1.34,-0.29,7.51,-8.36,73.00,-0.00,96655242
0.70,1.45,-0.25,10.99,-5.31,76.35,-0.00,96664995
0.82,1.53,-0.30,16.97,-3.72,78.92,-0.00,96674733
0.95,1.55,0.02,18.49,-6.71,83.19,-0.00,96684506
1.12,1.37,0.10,18.62,-18.07,88.75,-0.00,96689227
1.03,1.52,0.16,10.80,-37.54,104.80,-0.00,96699011
0.84,1.42,0.03,2.01,-69.09,111.39,-0.00,96708813
0.39,1.46,-0.05,6.47,-74.04,121.64,-0.00,96718407
0.39,1.46,-0.05,6.47,-74.04,121.64,-0.00,96726227
0.23,1.63,0.04,13.98,-74.28,138.37,-0.00,96735978
-0.05,1.58,0.01,28.81,-74.34,154.05,-0.00,96745820
-0.28,1.57,0.08,41.75,-71.78,165.28,-0.00,96755602
-0.51,1.58,0.04,63.42,-58.53,181.21,-0.00,96760301
-1.03,1.58,0.05,67.75,-44.86,198.67,-0.00,96770076
-1.31,1.46,0.03,73.43,-30.52,219.06,-0.00,96779858
-1.31,1.46,0.03,83.62,-13.31,236.02,-0.00,96788470
-1.45,1.66,0.13,83.62,-13.31,236.02,-0.00,96797281
-1.65,1.55,0.04,99.67,5.92,245.48,-0.00,96807032
-1.74,1.64,0.01,114.69,46.20,250.85,-0.00,96816870
-1.93,1.41,0.05,132.20,64.27,254.52,-0.00,96826656
-1.99,1.20,0.05,127.08,78.43,256.41,-0.00,96831353
-2.04,1.19,0.14,110.72,92.29,258.79,-0.00,96841110
