0.13,-0.94,0.26,-0.24,0.43,0.18,-0.00,156489203
0.13,-0.97,0.26,-0.67,0.49,0.18,-0.00,156499108
0.13,-0.96,0.26,-0.49,0.31,-0.18,-0.00,156508515
0.13,-0.97,0.26,-0.31,0.31,0.00,-0.00,156518360
0.13,-0.97,0.26,-0.24,0.43,-0.18,-0.00,156527789
0.13,-0.97,0.26,-0.31,0.43,-0.06,-0.00,156536923
0.13,-0.97,0.26,-0.24,0.55,-0.18,-0.00,156546071
0.13,-0.97,0.26,-0.49,0.49,0.00,-0.00,156555924
0.13,-0.97,0.26,-0.06,0.24,-0.31,-0.00,156565350
0.13,-0.97,0.26,0.06,0.43,-0.12,-0.00,156574486
0.13,-0.97,0.26,0.24,0.24,-0.12,-0.00,156584407
0.13,-0.97,0.26,0.18,0.31,-0.12,-0.00,156593257
0.13,-0.97,0.26,0.31,0.55,0.06,-0.00,156602911
0.13,-0.97,0.26,0.37,0.31,-0.24,-0.00,156612064
0.13,-0.97,0.26,0.24,0.31,-0.06,-0.00,156621174
0.13,-0.97,0.26,0.31,0.49,0.00,-0.00,156631060
0.13,-0.97,0.26,-0.06,0.43,-0.12,-0.00,156640491
0.13,-0.97,0.26,-0.06,0.55,0.00,-0.00,156649589
0.13,-0.97,0.26,-0.06,0.37,-0.06,-0.00,156659538
0.13,-0.97,0.26,-0.24,0.24,0.00,-0.00,156669374
0.13,-0.97,0.26,-0.79,0.24,0.18,-0.00,156679083
0.13,-0.97,0.26,-0.85,0.24,0.24,-0.00,156688226
0.13,-0.97,0.26,-1.22,0.24,0.18,-0.00,156696387
0.13,-0.97,0.27,-0.73,0.31,0.00,-0.00,156706266
0.13,-0.97,0.26,-0.92,0.06,-0.24,-0.00,156715669
0.13,-0.97,0.26,-1.22,0.18,0.12,-0.00,156724802
0.13,-0.97,0.25,-1.10,-0.06,0.31,-0.00,156734711
0.13,-0.97,0.26,-0.24,-1.10,0.49,-0.00,156744085
0.13,-0.96,0.28,-0.49,-1.16,0.79,-0.00,156753241
0.13,-0.96,0.27,-1.04,-0.55,0.18,-0.00,156762378
0.13,-0.97,0.26,-0.79,0.18,0.00,-0.00,156771476
0.13,-0.97,0.26,-0.43,0.24,0.00,-0.00,156780623
0.13,-0.97,0.26,-0.43,0.24,0.00,-0.00,156789760
0.13,-0.97,0.25,-0.92,0.18,0.24,-0.00,156798946
0.13,-0.97,0.26,-1.16,-0.79,0.31,-0.00,156808093
0.13,-0.96,0.29,-0.24,0.06,0.12,-0.00,156818002
0.13,-0.97,0.26,0.37,0.43,0.12,-0.00,156827362
0.13,-0.97,0.26,0.85,0.43,0.12,-0.00,156836512
0.13,-0.97,0.27,0.73,0.49,-0.06,-0.00,156845647
0.13,-0.97,0.26,1.04,0.37,-0.12,-0.00,156855568
0.13,-0.97,0.26,1.46,0.12,-0.43,-0.00,156864445
0.13,-0.97,0.26,2.69,-0.43,0.24,-0.00,156874293
0.13,-0.97,0.26,2.32,-0.18,0.06,-0.00,156883233
0.13,-0.97,0.26,1.16,0.24,-0.06,-0.00,156893128
0.13,-0.97,0.26,0.67,0.49,-0.06,-0.00,156902514
0.13,-0.97,0.26,0.85,0.43,-0.18,-0.00,156911654
0.13,-0.97,0.26,0.55,0.37,-0.12,-0.00,156920796
0.13,-0.97,0.26,0.55,0.37,-0.12,-0.00,156928950
0.13,-0.96,0.26,0.00,0.49,0.12,-0.00,156938845
0.13,-0.97,0.26,0.06,0.43,0.06,-0.00,156948707
0.13,-0.97,0.26,0.43,0.49,-0.06,-0.00,156958577
0.13,-0.97,0.26,0.37,0.31,-0.31,-0.00,156967513
0.13,-0.97,0.27,0.24,0.37,-0.06,-0.00,156977440
0.13,-0.97,0.27,1.16,0.49,-0.24,-0.00,156986321
0.13,-0.97,0.27,0.98,0.37,-0.12,-0.00,156995962
0.13,-0.97,0.27,1.40,0.49,-0.06,-0.00,157005113
0.14,-0.97,0.26,2.08,0.49,-0.18,-0.00,157014247
0.14,-0.97,0.26,2.14,0.61,-0.43,-0.00,157024155
0.14,-0.97,0.26,1.95,0.79,-0.12,-0.00,157033542
0.13,-0.97,0.26,1.89,0.67,-0.18,-0.00,157043466
0.13,-0.97,0.26,2.38,0.85,-0.31,-0.00,157052336
0.13,-0.97,0.25,2.01,0.49,-0.43,-0.00,157062184
0.13,-0.96,0.25,2.26,0.67,-0.43,-0.00,157071129
0.13,-0.97,0.25,1.53,0.79,-0.06,-0.00,157081022
