-0.04,0.52,0.85,-5.86,0.18,1.10,-0.00,1386793430
0.15,-0.85,0.50,6.23,1.16,-0.24,-0.00,39893358
0.15,-0.85,0.50,4.94,0.73,-0.18,-0.00,39903243
0.15,-0.85,0.50,4.88,0.92,-0.37,-0.00,39912675
0.15,-0.86,0.51,5.74,1.10,-0.06,-0.00,39921824
0.15,-0.86,0.50,7.39,1.34,-0.18,-0.00,39931688
0.15,-0.86,0.50,9.28,1.46,-0.12,-0.00,39941120
0.15,-0.86,0.50,9.22,1.46,-0.06,-0.00,39950251
0.15,-0.86,0.50,9.40,1.46,-0.24,-0.00,39959402
0.15,-0.86,0.49,8.79,1.53,-0.37,-0.00,39968548
0.15,-0.86,0.50,6.84,1.46,-0.06,-0.00,39978448
0.15,-0.86,0.50,6.84,1.46,-0.06,-0.00,39986892
0.15,-0.86,0.50,3.05,1.04,0.00,-0.00,39995964
0.14,-0.87,0.50,3.05,0.98,-0.24,-0.00,40005872
0.14,-0.87,0.50,1.46,0.67,-0.06,-0.00,40014750
0.14,-0.86,0.49,-1.04,0.31,0.18,-0.00,40024443
0.14,-0.86,0.50,-3.60,-0.37,0.49,-0.00,40033604
0.15,-0.86,0.49,-3.66,-0.43,0.49,-0.00,40042722
0.15,-0.86,0.50,-3.11,-0.18,0.31,-0.00,40051895
0.15,-0.86,0.50,-3.85,-0.37,0.18,-0.00,40061025
0.15,-0.86,0.50,-3.78,-0.12,0.49,-0.00,40070195
0.15,-0.86,0.50,-2.69,-0.12,0.43,-0.00,40079317
0.15,-0.86,0.49,-0.55,0.31,0.24,-0.00,40089194
0.15,-0.86,0.49,-0.73,0.31,0.24,-0.00,40098612
0.15,-0.86,0.49,-1.10,0.18,0.18,-0.00,40107816
0.15,-0.86,0.50,-0.06,0.18,0.24,-0.00,40496683
0.15,-0.86,0.49,2.75,0.79,0.00,-0.00,40506077
0.15,-0.86,0.50,0.85,0.31,-0.06,-0.00,40516019
0.15,-0.86,0.49,0.12,0.31,0.06,-0.00,40525428
0.15,-0.86,0.49,-0.43,0.31,0.24,-0.00,40534605
0.15,-0.86,0.49,-0.85,0.31,0.37,-0.00,40542767
0.15,-0.87,0.48,-1.16,0.12,0.24,-0.00,40551887
0.15,-0.87,0.48,-4.27,-0.43,0.12,-0.00,40560054
0.15,-0.86,0.50,-6.10,-0.67,0.55,-0.00,40569166
0.15,-0.86,0.50,-3.17,-0.06,0.31,-0.00,40579019
0.15,-0.86,0.49,-2.99,0.00,0.24,-0.00,40588403
0.15,-0.86,0.50,-3.54,-0.31,0.31,-0.00,40597582
0.15,-0.86,0.51,-2.69,-0.12,0.43,-0.00,40606720
0.15,-0.86,0.50,-0.31,0.12,-0.06,-0.00,40615903
0.15,-0.86,0.50,0.49,0.61,0.12,-0.00,40625772
0.15,-0.86,0.50,-0.37,0.43,0.12,-0.00,40635184
0.15,-0.86,0.51,0.61,0.55,0.12,-0.00,40644354
0.15,-0.86,0.49,2.99,0.98,0.00,-0.00,40653453
0.14,-0.86,0.49,2.01,0.73,0.06,-0.00,40662622
0.15,-0.86,0.50,0.06,0.67,0.00,-0.00,40671717
